state_name,district_name,district_key,n_years,shannon_index,simpson_index,crop_richness,D0_richness,D1_exp_shannon,D2_inv_simpson,evenness_D1_D0,mean_annual_cropped_area,dominant_crop,dominant_crop_share,top3_crops_share,shannon_index_norm,simpson_index_norm,crop_richness_norm,agro_biodiversity_index,abi_category,share_cereals,share_drugs_and_narcotics,share_fiber_crops,share_fodder,share_fruits,share_oilseeds,share_pulses,share_spices,share_sugar,share_vegetable,div_key,shrug_key,method,score,n_sharing_parent_x,pc11_state_id,pc11_district_id,state_name_sh,district_name_sh,ay_n_villages,vd_n_villages,ay_total_cultivable_area_in_hac,ay_net_sown_area_in_hac,ay_net_sown_area_kharif_in_hac,ay_net_sown_area_rabi_in_hac,ay_net_sown_area_other_in_hac,ay_area_irrigated_in_hac,ay_total_unirrigated_land_area_in_h,ay_total_no_of_farmers,ay_total_no_farmers_adopted_organic,ay_no_of_farmers_using_drip_sprinkl,ay_total_hhd,ay_total_hhd_engaged_in_farm_activi,ay_total_population,ay_mandi_n,ay_regular_market_n,ay_weekly_haat_n,ay_fpo_n,ay_canal_n,ay_surface_water_n,ay_ground_water_n,ay_other_irrigation_n,ay_is_soil_testing_centre_available_n,ay_is_fertilizer_shop_available_n,ay_is_govt_seed_centre_available_n,ay_availability_of_food_storage_war_n,ay_availability_of_farm_gate_proces_n,ay_availability_of_custom_hiring_ce_n,ay_is_common_pastures_available_n,ay_livestock_ext_services_n,pc11_vd_land_nt_swn,pc11_vd_land_un_irr,pc11_vd_land_src_irr,pc11_vd_land_canal_irr,pc11_vd_land_wl_tw_irr,pc11_vd_land_tnk_lk_irr,pc11_vd_land_w_fall_irr,pc11_vd_land_oth_src_irr,pc11_vd_land_fores,pc11_vd_land_non_agri,pc11_vd_land_cur_fal,pc11_vd_land_fallow,pc11_vd_land_cult_waste,pc11_vd_land_pst_grz,pc11_vd_power_agr,pc11_vd_comm_bank,pc11_vd_coop_bank,pc11_pca_tot_p,pc11_pca_p_sc,pc11_pca_p_st,pc11_pca_main_cl_p,pc11_pca_main_al_p,pc11_pca_marg_cl_p,pc11_pca_marg_al_p,pc11_pca_tot_work_p,pc11_pca_no_hh,secc_hh,secc_unirr_land_acre_sum,secc_two_crop_acre_sum,secc_other_irr_acre_sum,secc_land_own_share,secc_sc_share,secc_st_share,secc_nco2d_cultiv_share,secc_inc_source_cultiv_share,secc_inc_source_manlab_share,secc_kisan_cc,gca_ha,nsa_ha,cropping_intensity,DEPRECATED_irr_share_gca,DEPRECATED_irr_share_nsa,DEPRECATED_vd_irr_share,ay_src_canal_vshare,ay_src_ground_vshare,ay_src_surface_vshare,ay_src_other_vshare,vd_src_canal_ashare,vd_src_tubewell_ashare,vd_src_tank_ashare,vd_src_waterfall_ashare,vd_src_othersrc_ashare,mandi_vshare,mandi_count,regular_market_vshare,regular_market_count,weekly_haat_vshare,weekly_haat_count,fpo_vshare,fpo_count,storage_vshare,storage_count,farmgate_proc_vshare,farmgate_proc_count,fert_shop_vshare,fert_shop_count,soil_test_vshare,soil_test_count,custom_hire_vshare,custom_hire_count,livestock_ext_vshare,livestock_ext_count,mean_holding_ha,gca_per_farmer_ha,organic_farmer_share,drip_farmer_share,farm_hh_share,pca_sc_share,pca_st_share,cultivator_share_agwork,agwork_share_totwork,secc_landless_share,secc_unirr_acre_per_hh,secc_twocrop_acre_per_hh,flag_low_ay_coverage,flag_no_antyodaya,flag_irr_gt_1,irr_share,irr_share_vd11,irr_share_disagree,flag_irr_source_conflict,irrigation_pct,in_analysis,flag_shared_parent,w_parent,n_sharing_parent_y,in_final
GUJARAT,PATAN,GUJARAT|PATAN,17,2.06159964270106,0.831973407941112,19.352941176470587,19.352941176470587,7.909455765274669,6.109223669851728,0.4125830352268243,311583.5294117647,Castor Seed,0.2018331407685976,0.5613218625163303,0.7764289140803288,0.9169268225463586,0.5154061624649859,0.7363,Moderate,0.2759499860296172,0.0026817471285199,0.2010007702589429,0.058354288907516,2.643045392416725e-05,0.3274436842542458,0.1320091675917325,0.0007732795662384,0.0,0.0017606458092627,GUJARAT|PATAN,GUJARAT|PATAN,exact,1.0,1.0,24.0,470.0,gujarat,patan,393.0,514.0,353594.74868774414,235065.10639333725,227460.22640371323,124243.96890449524,34424.76669216156,128185.25783443452,118580.00314068794,164477.0,10368.0,21518.0,181676.0,110741.0,797926.0,63.0,257.0,45.0,374.0,146.0,45.81394337117672,194.1860567033291,7.0,117.0,299.186563670412,201.0,147.86368825158775,248.186563670412,232.0,314.813436329588,386.0,387998.0106086731,253083.4201671332,134914.5899232626,18641.19995498657,108575.369945243,5679.72999060154,2.0,2016.2899932861328,18671.53991675377,22050.83997032792,16605.570009222254,18540.94988799654,21713.460076369345,28509.85996313393,514.0,14.0,21.0,1345389.0,123482.0,13303.0,126395.0,158797.0,10502.0,68561.0,555525.0,268003.0,208614.0,342840.651,199689.63,69261.99,0.4264622698162242,0.0236182731507268,0.0022339707322628,0.5269083749706766,0.3869105212619991,0.5257592164881855,0.0135513437457738,386128.96200037,235065.10639333725,1.642646873135887,0.3319752477782582,0.5453181027214672,0.3477197981288999,0.371501272264631,0.4941121035708119,0.1165749195195336,0.0178117048346055,0.1381703785409579,0.804771152167472,0.0420987084901644,1.4824193600691136e-05,0.0149449366078049,0.1603053435114503,63.0,0.6539440203562341,257.0,0.1145038167938931,45.0,0.9516539440203562,374.0,0.3762434815562029,147.86368825158775,0.631517973716061,248.186563670412,0.7612889660824733,299.186563670412,0.2977099236641221,117.0,0.5903307888040712,232.0,0.9821882951653944,386.0,2.1498127317968114,2.347616761008348,0.0630361691908291,0.1308268025316609,0.6095521697967811,0.0917816334160603,0.0098878465633359,0.375827373680526,0.6556950632284775,0.5735377301837757,1.6434211078834595,0.95722065633179,False,False,False,0.5194623316422058,0.3477197985933747,0.171742533048831,False,27.75993577,True,False,1.0,1.0,True
GUJARAT,PORBANDAR,GUJARAT|PORBANDAR,17,1.3085819719074503,0.5763508156633107,14.176470588235292,14.176470588235292,3.815440080592469,2.5323102790996197,0.2688439800170986,133073.17647058822,Groundnut,0.5958928391455564,0.7841638656130815,0.492831323011887,0.6352024199739414,0.3700351935646053,0.4994,Low,0.1726087018022812,0.0,0.0829552426705518,0.0004088860441225,0.0,0.6202721722325266,0.1146512047329996,0.0019714937911206,0.0,0.0071322987263973,GUJARAT|PORBANDAR,GUJARAT|PORBANDAR,exact,1.0,1.0,24.0,478.0,gujarat,porbandar,144.0,179.0,156961.3973789215,109083.33577919006,98793.07398295404,81400.56889152527,27807.69657233357,54048.79097342491,52868.83941149712,74053.0,3818.0,10476.0,59161.0,32768.0,269442.0,45.0,24.0,7.0,36.0,17.0,9.0,110.0,8.0,1.0,52.0,10.0,16.0,77.0,14.0,130.0,32.0,118368.4600982666,87409.4402179718,30959.020023822784,7626.079986572266,21505.700053691864,352.36999905109406,0.0,1474.8700103759766,6065.942237710813,6923.91008490324,14975.140160024166,5166.639983937144,9233.58996105194,19323.70000743866,152.0,23.0,7.0,585449.0,51830.0,13039.0,54807.0,36278.0,10895.0,12686.0,231169.0,124556.0,58318.0,119638.83,90257.652,28629.36,0.4614698725252584,0.0290914031725472,0.0189849143543277,0.5933663855839906,0.443945266464289,0.4306217620263023,0.0333173291681822,208001.33944681287,109083.33577919006,1.9068113196304863,0.2598482832714906,0.4954816479286275,0.2615478819114599,0.1180555555555555,0.7638888888888888,0.0625,0.0555555555555555,0.2463282098183961,0.6946505418832329,0.0113818201766566,0.0,0.0476394281217143,0.3125,45.0,0.1666666666666666,24.0,0.0486111111111111,7.0,0.25,36.0,0.1111111111111111,16.0,0.5347222222222222,77.0,0.3611111111111111,52.0,0.0069444444444444,1.0,0.0972222222222222,14.0,0.2222222222222222,32.0,2.119581885661911,2.80881719102282,0.0515576681565905,0.1414662471473134,0.5538783996213722,0.0885303416693853,0.0222717948104787,0.5729858894528457,0.4960267163849824,0.5385301274747416,2.051490620391646,1.547680853252855,False,False,False,0.5055180401851396,0.2615478815943193,0.2439701585908202,False,13.79066478,True,False,1.0,1.0,True
GUJARAT,RAJKOT,GUJARAT|RAJKOT,23,1.342107336251774,0.6403530612496641,19.65217391304348,19.65217391304348,3.8775062053225007,2.827754939268136,0.1992432047068737,756685.0869565217,Groundnut,0.4635421535706342,0.8539114858935344,0.5054574710247508,0.7057399817772155,0.5238095238095237,0.5783,Moderate,0.1085465052172355,0.0,0.3156070841485548,0.000377045025393,1.1491771575528205e-06,0.5108164863483212,0.0510477134333695,0.0075718708322576,0.0001930043036109,0.0058391415140995,GUJARAT|RAJKOT,GUJARAT|RAJKOT,exact,1.0,2.0,24.0,476.0,gujarat,rajkot,522.0,831.0,573308.8088116646,379648.2149115801,372691.2624845505,208438.8834741712,87368.76287180185,204157.446230948,189793.73664677888,281951.0,18996.0,50603.0,238423.0,141198.0,1080733.0,122.0,220.0,37.0,392.0,53.0,15.0,428.0,26.0,160.0,335.0,227.0,146.0,288.0,221.0,373.0,437.0,723943.7499961853,470941.7302255631,253002.0198969841,41612.67002725601,180661.95978546143,18553.710008770227,665.1299962997437,11508.550018548964,18476.32007272541,15643.959965882825,8688.479985967278,6666.360025465488,27160.11998654529,94600.27980598807,831.0,80.0,84.0,3804558.0,290169.0,24017.0,304782.0,171235.0,44575.0,43050.0,1479050.0,786586.0,296286.0,1265843.289,752139.311,376582.061,0.5206320921535814,0.0347995454814792,0.0070882232400783,0.5687233368567121,0.5107006466129125,0.3926089247715207,0.0787313613235723,668498.9088305235,379648.2149115801,1.7608377507746655,0.305396827929162,0.5377542635845033,0.3494774558082962,0.1015325670498084,0.8199233716475096,0.028735632183908,0.0498084291187739,0.1644756435311255,0.7140731915987439,0.0733342367020325,0.0026289513290447,0.0454879768390532,0.2337164750957854,122.0,0.421455938697318,220.0,0.0708812260536398,37.0,0.7509578544061303,392.0,0.2796934865900383,146.0,0.5517241379310345,288.0,0.6417624521072797,335.0,0.3065134099616858,160.0,0.4233716475095785,221.0,0.8371647509578544,437.0,2.0333632752203914,2.3709754845009363,0.06737340885473,0.1794744476877187,0.5922163549657541,0.0762687807624433,0.0063126912508627,0.6198207372764982,0.3810838037929752,0.4793679078464186,4.272369565217391,2.538558389529036,False,False,False,0.5182303166083236,0.3494774557472961,0.1687528608610274,False,47.51702375,True,True,0.5,2.0,True
GUJARAT,SABAR KANTHA,GUJARAT|SABAR KANTHA,23,2.170479307592935,0.8431038320399038,21.217391304347824,21.217391304347824,8.816480987802617,6.491273139370676,0.4163663039937589,455739.04347826086,Wheat,0.1920035664956242,0.5447549217238927,0.8174346060810657,0.929193782409601,0.5677655677655677,0.7715,High,0.4349553396213202,0.0015283345789609,0.1685147240058622,0.0177212397865368,2.862049773335198e-05,0.2394778171108218,0.1198087425698802,0.0004168098486567,0.0002289639818668,0.0173194079983606,GUJARAT|SABAR KANTHA,GUJARAT|SABAR KANTHA,exact,1.0,2.0,24.0,472.0,gujarat,sabar kantha,1242.0,1358.0,576774.2949722409,365902.567639634,355220.35853628814,254726.2113554776,122540.13519905508,224002.34834471345,115032.75709073804,421909.0,28192.0,64558.0,516847.0,227434.0,2059366.0,278.4167771883289,479.8200649169343,34.15781878939774,840.3946608946609,93.0,31.0,994.0000000149012,124.0,114.23684210526316,466.3946608946609,325.16126490468594,215.3946608946609,520.3946608946609,446.63150299992407,1016.0,885.2368421052631,434666.8663318157,179384.54741035402,255282.31980997324,25985.28004837036,219868.58972358704,6669.039989136159,29.539999961853027,2729.8699890077114,96250.04984501004,17484.57010128349,13212.549971530214,15423.039962371811,16943.623003296554,41926.57994557172,1358.0,68.0,106.0,2426565.0,187663.0,540155.0,319990.0,187790.0,46292.0,145458.0,1083786.0,481010.0,399099.0,599149.856,541433.3080000002,215235.45700000008,0.6318783055894475,0.0202671356637576,0.0751856092249149,0.6558442810190941,0.567184677115393,0.3331880673085738,0.0288048830347305,732486.7050908208,365902.567639634,2.0018627084689498,0.3058108041932849,0.612191244761437,0.5873056807028304,0.0748792270531401,0.8003220612036241,0.0249597423510467,0.0998389694041868,0.1017903632096869,0.8612762134833769,0.0261241749748496,0.0001157150248038,0.0106935333072827,0.224168097575144,278.4167771883289,0.3863285546835219,479.8200649169343,0.0275022695566809,34.15781878939774,0.676646264810516,840.3946608946609,0.1734256528942519,215.3946608946609,0.4189973115093888,520.3946608946609,0.3755190506398236,466.3946608946609,0.0919781337401474,114.23684210526316,0.359606685185124,446.63150299992407,0.7127510806000508,885.2368421052631,1.3670585244027524,1.7361248636336764,0.0668200962766852,0.1530140385722987,0.440041250118507,0.0773368939220667,0.2226006721435444,0.5236115677669292,0.6454503010741973,0.3681216944105525,1.5012562196347272,1.356639099571786,False,False,False,0.6607054690015309,0.5873056795023067,0.0733997894992242,False,,True,True,0.5,2.0,True
GUJARAT,SURAT,GUJARAT|SURAT,23,1.741980148014768,0.7383316136172029,22.43478260869565,22.43478260869565,5.729928043283865,3.8688094069633863,0.2574739044918371,252652.86956521735,Sugarcane,0.4023439274646636,0.7691630861109313,0.6560554855842679,0.8137231959551599,0.6019536019536019,0.6906,Moderate,0.401343413957215,5.162608397567655e-06,0.0184558087604646,0.0008015809971956,0.0079461147585895,0.0571400939181719,0.1085810123393224,0.0018776406741953,0.4023439274646637,0.0015052445217841,GUJARAT|SURAT,GUJARAT|SURAT,exact,1.0,1.0,24.0,492.0,gujarat,surat,658.0,690.0,296136.7402932644,183774.5785713196,165535.47553884983,115049.4993776083,73830.17635185272,133101.65715366602,56758.07001940161,215748.0,10355.0,16876.0,329824.0,129159.0,1285793.0,277.0,101.0,90.0,315.0,375.0,9.0,238.0,36.0,68.0,421.0,321.0,137.0,305.0,155.0,468.0,432.0,243215.5300693512,71594.3200289011,171621.21006641537,127608.4900491517,35255.69998532161,1432.2999968230724,295.669997215271,7029.049997240305,28579.04996585287,15659.080035628753,4711.669986009598,4344.510004624724,7168.400013871491,22207.54998468235,690.0,69.0,19.0,6081322.0,158115.0,856952.0,101747.0,274736.0,7802.0,51003.0,2553542.0,1333200.0,239883.0,416023.688,352592.581,137840.066,0.2704026551230132,0.0085043011394848,0.1793658427120673,0.3755354915168482,0.2189203213843281,0.5371627763139559,0.0226818908324495,354415.15126831084,183774.5785713196,1.928531976639896,0.3755529544302723,0.724265881540366,0.7056342578842675,0.5699088145896657,0.3617021276595745,0.0136778115501519,0.0547112462006079,0.7435473158009077,0.2054274059717412,0.0083457050361558,0.0017228056903392,0.040956767500856,0.4209726443768997,277.0,0.1534954407294833,101.0,0.1367781155015197,90.0,0.4787234042553192,315.0,0.2082066869300911,137.0,0.4635258358662614,305.0,0.6398176291793313,421.0,0.1033434650455927,68.0,0.2355623100303951,155.0,0.6565349544072948,432.0,1.3726047995497728,1.6427274008023751,0.0479958099263956,0.0782208873315164,0.3915997622974677,0.0260001032670199,0.1409154128000457,0.2516701586076345,0.170464398079217,0.7295973448769868,1.7342774936114689,1.4698523071664102,False,False,False,0.7010526093948113,0.7056342578089352,0.0045816484141238,False,80.28673835,True,False,1.0,1.0,True
GUJARAT,SURENDRANAGAR,GUJARAT|SURENDRANAGAR,23,1.2829252783567235,0.5533236051920543,18.608695652173918,18.608695652173918,3.6259099220470272,2.260675934717155,0.196610356736692,632400.7826086957,Cotton(Lint),0.6431945537014295,0.808126767161551,0.4831686327882978,0.6098238841601984,0.4945054945054945,0.5292,Moderate,0.1292235014971931,2.8875469587324164e-06,0.6431945537014295,0.0049800559881605,1.787529069691496e-05,0.1827555283117791,0.0376062428215238,0.0007824564746984,0.0002870359179216,0.001149862449638,GUJARAT|SURENDRANAGAR,GUJARAT|SURENDRANAGAR,exact,1.0,1.0,24.0,475.0,gujarat,surendranagar,533.0,647.0,706734.8474311829,443771.7884614468,423551.7667031288,257879.2689405084,106196.41600127518,301125.4167575836,215757.4767641872,280854.0,9154.0,45018.0,250167.0,137974.0,1142698.0,97.0,234.0,26.0,355.0,215.0,33.0,250.0,35.0,124.0,311.0,186.0,202.0,346.0,301.0,460.0,415.0,674390.6892776489,471752.1791343689,202638.509906292,22455.08015120029,172658.00971627235,6248.05998814106,715.9800128936768,561.3800001144409,28928.42995454371,24364.270107395947,36803.93994499743,28958.45993920043,33628.04006946646,44751.609990119934,647.0,52.0,8.0,1756268.0,179461.0,21453.0,166352.0,180888.0,18883.0,89973.0,723500.0,343213.0,234163.0,726722.664,288646.59,169151.08,0.3935976220999588,0.0279361934312349,0.005573844953663,0.5288645196565381,0.3895534308408989,0.4962654210054726,0.0249954093636464,787627.4516449124,443771.7884614468,1.7748479559180868,0.382319605707878,0.6785591706980361,0.3004764346959496,0.4033771106941838,0.4690431519699812,0.0619136960600375,0.0656660412757973,0.1108134883431523,0.852049345547463,0.0308335271128469,0.0035332870013595,0.002770351995178,0.1819887429643527,97.0,0.4390243902439024,234.0,0.048780487804878,26.0,0.6660412757973734,355.0,0.3789868667917448,202.0,0.649155722326454,346.0,0.5834896810506567,311.0,0.2326454033771107,124.0,0.5647279549718575,301.0,0.7786116322701688,415.0,2.51637807341602,2.804401759080919,0.0325934471291133,0.1602896878805358,0.5515275795768426,0.1021831520018584,0.0122151061227557,0.4061316038728689,0.630402211472011,0.6064023779000411,3.103490577076652,1.232673778521799,False,False,False,0.5825795756285759,0.3004764348015403,0.2821031408270355,False,15.57602584,True,False,1.0,1.0,True
GUJARAT,TAPI,GUJARAT|TAPI,12,2.0573420569788583,0.8133752378571745,18.916666666666668,18.916666666666668,7.869564532783918,5.466984297364351,0.4180581488359637,142119.5,Rice,0.3479513132727505,0.6125062594037647,0.7748254443326518,0.8964295796808167,0.5031542531542532,0.7248,Moderate,0.5098766648254931,0.0,0.0521104891775348,0.0,0.0008912687327683,0.1002202371947551,0.1867677083956342,0.0005576293189885,0.1487498196939899,0.0008261826608358,GUJARAT|TAPI,GUJARAT|TAPI,exact,1.0,1.0,24.0,493.0,gujarat,tapi,359.0,451.0,141714.13546276093,88012.06648945808,77953.88074040413,58261.51571401954,31073.220031395555,59004.58227419853,35237.28886586428,107177.0,6815.0,11699.0,142931.0,84607.0,645544.0,23.0,171.0,89.0,201.0,97.0,43.0,193.0,26.0,16.0,216.0,129.0,41.0,188.0,115.0,295.0,321.0,131253.57999398187,74455.07976510003,56798.49982126057,20918.24991631508,23116.89999473095,1154.4899961948397,171.67000269889832,11437.190029127523,92161.48932228982,5161.5700132045895,4603.660015124828,4463.739968843758,7012.900048471987,10464.930008495228,451.0,16.0,8.0,807022.0,8168.0,679320.0,92029.0,174240.0,13697.0,80546.0,450902.0,177091.0,160875.0,118889.598,68309.564,30249.44,0.3965314686944159,0.0012314586549706,0.2777913596699946,0.6072022346764363,0.3031235439005997,0.6276923061909723,0.0103310023628283,167288.61648581922,88012.06648945808,1.900746376701162,0.3527112813393387,0.6704146900273724,0.432738671386067,0.2701949860724233,0.5376044568245125,0.1197771587743732,0.0724233983286908,0.3682887741534708,0.406998424598017,0.0203260649037098,0.0030224390236197,0.2013642973211827,0.064066852367688,23.0,0.4763231197771588,171.0,0.2479108635097493,89.0,0.5598885793871866,201.0,0.1142061281337047,41.0,0.5236768802228412,188.0,0.6016713091922006,216.0,0.0445682451253481,16.0,0.3203342618384401,115.0,0.8941504178272981,321.0,1.3222439092600178,1.560863025516848,0.0635864037993226,0.1091558823254989,0.5919429654868433,0.0101211615048908,0.8417614389694457,0.293266243564708,0.7995351539802441,0.6034685313055841,0.7390184801864802,0.4246126744366744,False,False,False,0.6260973128017119,0.4327386727299807,0.1933586400717312,False,35.1770985,True,False,1.0,1.0,True
GUJARAT,VADODARA,GUJARAT|VADODARA,23,2.0720571388381166,0.80995478170674,25.08695652173913,25.08695652173913,7.975570404621792,5.320170927552224,0.3192893370213102,431601.8260869565,Cotton(Lint),0.3499027183065873,0.6158741118273062,0.7803673617796387,0.8926598582453221,0.6764346764346764,0.7832,High,0.3172009789215946,0.0293659353095375,0.3499027183065873,0.0015867080386692,0.006897661915038,0.0829074342071728,0.1986263103613415,0.0020740735069622,0.0092123960470006,0.002225783386096,GUJARAT|VADODARA,GUJARAT|VADODARA,exact,1.0,2.0,24.0,486.0,gujarat,vadodara,1329.0,1533.0,541297.7998060957,317916.72436091304,304020.6445080936,194513.0262233988,91267.72952053696,254895.68569281697,149667.68185904808,423179.0,25683.0,50368.0,479134.0,256857.0,2006150.0,181.0,446.0,98.0,923.0,291.0,74.0,913.0,51.0,320.0,577.0,444.0,481.0,860.0,696.0,1074.0,1067.0,501056.99037361145,212066.0604211092,288990.92996811867,106230.2299233079,166853.0498569496,9566.0999686718,1113.740002155304,5227.810011267662,59156.700133904815,30980.34998155944,9335.73003477417,13180.550091825426,13890.249963190408,31443.10000967607,1525.0,244.0,27.0,4165626.0,221629.0,1149901.0,279563.0,343509.0,32563.0,226852.0,1693473.0,877106.0,407977.0,3253852.4529999983,3166006.055999999,1145062.721999999,0.4503273502383579,0.0083025368595769,0.1389315933829145,0.5367732685647775,0.3998357366988862,0.4729909614908905,0.0158709927559137,589801.4002520293,317916.72436091304,1.85520721326526,0.4321720592455307,0.8017687216840099,0.576762594914869,0.218961625282167,0.6869826937547028,0.055680963130173,0.0383747178329571,0.3675901870368903,0.5773643138009865,0.0331017308278095,0.0038538925878094,0.0180898757465041,0.1361926260346125,181.0,0.3355906696764484,446.0,0.073739653875094,98.0,0.6945071482317532,923.0,0.3619262603461249,481.0,0.6471030850263356,860.0,0.4341610233258088,577.0,0.2407825432656132,320.0,0.5237020316027088,696.0,0.8028592927012792,1067.0,1.2791225457929047,1.3937397655649957,0.060690629733517,0.1190229193792697,0.5360859383804948,0.0532042482930536,0.2760451850454169,0.3536890628417189,0.521110758777967,0.5496726497616421,7.975578164945569,7.760256230130618,False,False,False,0.6300513248030034,0.5767625948968931,0.0532887299061103,False,76.55367232,True,True,0.5,2.0,True
GUJARAT,VALSAD,GUJARAT|VALSAD,23,1.3538027716634058,0.5814180401046943,15.304347826086955,15.304347826086955,3.892143220286232,2.4238494497971708,0.2571608744258132,118701.69565217392,Rice,0.6170326858815613,0.8166302155311506,0.5098621449625347,0.6407870624178211,0.4017094017094017,0.5175,Moderate,0.6973630280363015,0.0,0.0,0.0,0.0009157042919792,0.007543938239042,0.1564872704283554,0.0028602939264264,0.1339199212933847,0.0009098437845106,GUJARAT|VALSAD,GUJARAT|VALSAD,exact,1.0,1.0,24.0,491.0,gujarat,valsad,408.0,433.0,204166.2190256864,105647.1342891846,94443.51964191534,37299.524183990434,23251.218300024047,49442.11153884372,66560.97604581155,202571.0,10915.0,14329.0,257063.0,116751.0,1014560.0,15.0,175.0,145.0,183.0,65.0,24.0,281.0,38.0,99.0,341.0,189.0,100.0,296.0,316.0,358.0,345.0,139019.80017662048,107614.50971031188,31405.290068924427,17896.999996185303,10487.029960483313,1797.3699935376644,2.0,1221.8900032043457,83076.91994743049,5231.049987567589,6680.400004180148,4360.110000312328,9259.550010040402,5507.889992119744,433.0,32.0,13.0,1705678.0,38237.0,902794.0,119731.0,89867.0,27838.0,93158.0,743245.0,364403.0,204714.0,210869.873,85624.56300000001,45094.62400000001,0.4703928414418974,0.0069719537866776,0.2243867369658556,0.4437008837564108,0.3792168590169012,0.3668434980912292,0.0159637347922736,154994.26212592982,105647.1342891846,1.4670938607919917,0.3189931734290458,0.4679929263723082,0.2259051590422727,0.159313725490196,0.6887254901960784,0.0588235294117647,0.0931372549019607,0.5698721464675311,0.333925589480011,0.0572314408242701,6.368353875945665e-05,0.0389071396894282,0.0367647058823529,15.0,0.4289215686274509,175.0,0.3553921568627451,145.0,0.4485294117647059,183.0,0.2450980392156862,100.0,0.7254901960784313,296.0,0.8357843137254902,341.0,0.2426470588235294,99.0,0.7745098039215687,316.0,0.8455882352941176,345.0,1.0078748637548631,0.7651354938561286,0.0538823424873254,0.0707356926707179,0.4541727125257233,0.0224174785627767,0.5292874739546386,0.446375312316618,0.4447981486589213,0.5296071585581026,1.03007060093594,0.4182643248629796,False,False,False,0.4262137548947779,0.2259051596880162,0.2003085952067616,False,57.35849057,True,False,1.0,1.0,True
HARYANA,AMBALA,HARYANA|AMBALA,23,1.198507866659653,0.6152469086478096,18.73913043478261,18.73913043478261,3.3293251889515134,2.617206174493524,0.1910915975613406,190615.39130434784,Wheat,0.4585402337600367,0.9328844287860326,0.4513757871087389,0.6780702215278449,0.4981684981684982,0.5425,Moderate,0.8816686183925109,0.0,3.877601014927852e-05,0.0,0.0,0.015277976092993,0.0169994028494437,0.0013010491875969,0.0653076967643016,0.0194064807030045,HARYANA|AMBALA,HARYANA|AMBALA,exact,1.0,1.0,6.0,70.0,haryana,ambala,241.0,458.0,90421.32496699692,55516.83194181323,53538.844950541854,50704.3449267,10137.73498851806,50846.59598594904,4815.810001373291,32942.0,2284.0,1399.0,58089.0,23922.0,314596.0,19.0,14.0,2.0,36.0,14.0,13.0,196.0,18.0,22.0,49.0,34.0,34.0,46.0,36.0,65.0,88.0,112823.0,4554.0,108269.0,6927.0,100699.0,643.0,0.0,0.0,848.0,17691.0,953.0,1126.0,1528.0,348.0,458.0,26.0,18.0,1125782.0,296021.0,0.0,49892.0,41092.0,2943.0,16162.0,371351.0,223761.0,105692.0,97985.225,1338956.632,27371.13,0.3032432158193525,0.1117683343956842,3.330923279540328e-05,0.1758796587910441,0.2070615478081819,0.5424287077826498,0.0610370637136999,114380.92486575992,55516.83194181323,2.0602927232166577,0.4445373740912112,0.9158771170379636,0.9596358898451556,0.0580912863070539,0.8132780082987552,0.0539419087136929,0.0746887966804979,0.0639795324608152,0.9300815561240984,0.0059389114150864,0.0,0.0,0.0788381742738589,19.0,0.0580912863070539,14.0,0.0082987551867219,2.0,0.1493775933609958,36.0,0.1410788381742738,34.0,0.1908713692946058,46.0,0.2033195020746888,49.0,0.0912863070539419,22.0,0.1493775933609958,36.0,0.3651452282157676,88.0,2.7448644577438195,3.47219127150021,0.0693339809361908,0.0424685811426142,0.4118163507720911,0.2629470003961691,0.0,0.4799298749193834,0.2964553751033389,0.6967567841806475,0.927082702569731,12.66847663020853,False,False,False,0.913481821061236,0.9596358898451556,0.0461540687839198,False,100.0,True,False,1.0,1.0,True
